business_name,address,phone,website,google_maps_url,rating,total_reviews,reviews_sampled,unanswered_count,unanswered_low_rating,worst_unanswered_stars,sample_reviewer,sample_review_stars,sample_review_snippet,email,email_sent,replied,notes,email_step1_sent
"The Continental Mid-town","1801 Chestnut St, Philadelphia, PA 19103, USA","(215) 567-1800","https://continentalmidtown.com/?utm_source=GoogleBusinessProfiles&utm_medium=Website&utm_campaign=MapLabs","https://maps.google.com/?cid=11998241013195879520&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3642","5","5","0","5","Jennifer Musser","5","This was our first visit to The Continental Mid-town and we were excited when we walked in because it had such a great v","info@continentalmidtown.com","","","","2026-04-28"
"Charlie was a sinner.","131 S 13th St, Philadelphia, PA 19107, USA","(267) 758-5372","http://charliewasasinner.com/","https://maps.google.com/?cid=7264192126620954222&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1922","5","5","0","4","Vaishali Pandey","4","We reserved this restaurant for a party of 11 people and ordered through the tasting menu and I loved that each individu","inquire@charliewasasinner.com","","","","2026-04-28"
"Estia Restaurant","1405-07 Locust St, Philadelphia, PA 19102, USA","(215) 735-7700","http://www.estiarestaurant.com/","https://maps.google.com/?cid=15149775158038906506&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1852","5","5","0","5","Serge Kozhukhar • Real Estate Advisor","5","Finally made it to Estia after wanting to visit for the longest time, and it absolutely exceeded expectations. We went f","info@estiarestaurant.com","","","","2026-04-28"
"Vernick Food & Drink","2031 Walnut St, Philadelphia, PA 19103, USA","(267) 639-6644","https://www.vernickphilly.com/vernick-food-and-drink","https://maps.google.com/?cid=10704140173344084801&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1082","5","5","0","4","Brandon Fry","4","Vernick is probably the most conflicted 4-star review I've ever given. There is absolutely no doubt that they serve grea","user@domain.com","","","",""
"Double Knot","120 S 13th St, Philadelphia, PA 19107, USA","(215) 631-3868","https://www.doubleknotphilly.com/","https://maps.google.com/?cid=11431499941031502298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2743","5","5","0","5","Nicole N.H.","5","Went during restaurant week. We got there early and grabbed a drink at the bar while waiting for our table. All the drin","doubleknotinfo@schulson.com","","","","2026-04-28"
"Loch Bar","301 S Broad St, Philadelphia, PA 19107, USA","(215) 267-8272","http://www.lochbar.com/philly","https://maps.google.com/?cid=12051238538497268341&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1070","5","5","0","5","MrSix8 & Pretty Woman Trvl2Eat","5","Loch Bar is an awesome surprise for us during our Loveuary Weekend in Philly 2026. Very busy and had to wait without Res","philly@lochbar.com","","","","2026-04-28"
"Spice Finch","220 S 17th St, Philadelphia, PA 19103, USA","(215) 309-2238","http://www.spicefinchphilly.com/","https://maps.google.com/?cid=10565877574258989385&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","956","5","5","0","4","Kiwi J","4","Spice Finch has a beautiful ambiance—modern, warm, and inviting. The food was flavorful and well-prepared, and the custo","info@spicefinchphilly.com","","","","2026-04-28"
"Vernick Fish","One N 19th St, Philadelphia, PA 19103, USA","(215) 419-5055","https://www.vernickfish.com/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-phi-fab-mid-seo-na&utm_content=na-na&utm_term=na","https://maps.google.com/?cid=1245096121290649676&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","597","5","5","0","4","Julie","4","The entire aesthetics were quite nice. Very fitting for the city atmosphere and hotel finesse fitting a Four Seasons spo","info@vernickfish.com","","","","2026-04-28"
"Urban Farmer Philadelphia","1850 Benjamin Franklin Pkwy, Philadelphia, PA 19103, USA","(215) 963-2788","https://www.urbanfarmersteakhouse.com/","https://maps.google.com/?cid=10009205783483188678&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1639","5","5","0","4","Rafiat Kasumu","4","Atmosphere: Urban Farmer is conveniently located inside The Logan Philadelphia, Curio Collection by Hilton, making it an","info@urbanfarmersteakhouse.com","","","","2026-04-28"
"a.kitchen+bar","135 S 18th St, Philadelphia, PA 19103, USA","(215) 825-7030","http://www.akitchenandbar.com/","https://maps.google.com/?cid=7482379655428091850&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","740","5","5","0","4","Shravan Sivakumar","4","A really nice French-American restaurant at the aka hotel which also had a separate bar to wait for your reservation. Go","info@akitchenandbar.com","","","","2026-04-28"
"Lacroix Restaurant at The Rittenhouse","210 W Rittenhouse Square, Philadelphia, PA 19103, USA","(215) 790-2533","https://www.lacroixrestaurant.com/","https://maps.google.com/?cid=2547459653370268927&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","344","5","5","0","5","Spam Me Forever","5","This Chef loves this place for the Sunday brunch!! Always went before Covid hit. Have not been back post Covid. But I he","user@domain.com","","","",""
"Fogo de Chão Brazilian Steakhouse","1337 Chestnut St, Philadelphia, PA 19107, USA","(215) 636-9700","https://fogodechao.com/location/philadelphia/","https://maps.google.com/?cid=4004803390559832630&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","8172","5","5","0","4","Alice Head","4","Crowded on a Saturday night. I was in a group. Our drinks came out fast but not that strong 3rd time around our drinks g","info@fogodechao.com","","","","2026-04-28"
"EMei 峨嵋","915 Arch St, Philadelphia, PA 19107, USA","(215) 627-2500","https://www.emeiphilly.com/","https://maps.google.com/?cid=10394022876335684871&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2348","5","5","0","4","R S","4","Went on a Sunday for dinner. We had the spicy chicken, snow pea leaves with garlic, cumin lamb, Dan Dan noodles and dump","%20hello@emei.restaurant","","","","2026-04-28"
"Oyster House","1516 Sansom St, Philadelphia, PA 19102, USA","(215) 567-7683","http://oysterhousephilly.com/","https://maps.google.com/?cid=8721164751972628834&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2639","5","5","0","4","Yifan Wu","4","Try each of the oysters, it was decent, but wasn’t amazed. We also ordered all of the three cold dishes. The ceviche mix","user@domain.com","","","",""
"Barclay Prime","237 S 18th St, Philadelphia, PA 19103, USA","(215) 732-7560","http://www.barclayprime.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs","https://maps.google.com/?cid=8947866685836773017&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","1676","5","5","0","5","V H","5","One of the best steaks I’ve had in my life and I’ve been to many good steakhouses around NY.  The steak was the star of","info@barclayprime.com","","","","2026-04-28"
"Red Owl Tavern","433 Chestnut St, Philadelphia, PA 19106, USA","(215) 923-2267","https://redowltavern.com/","https://maps.google.com/?cid=15366752679130490515&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1868","5","5","0","5","Kawame Curry","5","Red Owl at the Kimpton Hotel delivered a truly enjoyable dining experience from start to finish. The meatballs were abso","info@redowltavern.com","","","","2026-04-28"
"Dizengoff","1625 Sansom St, Philadelphia, PA 19103, USA","(215) 867-8181","http://www.dizengoffphilly.com/","https://maps.google.com/?cid=14695376401210897094&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1123","5","5","0","4","Lily","4","*good lamb, chicken, wine  Cute, chill, and vibrant interior. Went for restaurant week lunch for 2. The lamb and chicken","user@domain.com","","","",""
"Square 1682","121 S 17th St, Philadelphia, PA 19103, USA","(215) 563-5008","https://square1682.com/","https://maps.google.com/?cid=13800846189414724455&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","758","5","5","0","5","LATOYA FAISON","5","Very sexy date night vibe. Small & intimate. Food was good, drinks were artisan and delicious. I'm still dreaming about","info@square1682.com","","","","2026-04-28"
"LaScala's FIRE - Center City","615 Chestnut St, Philadelphia, PA 19106, USA","(215) 928-0900","https://www.lascalasfire.com/","https://maps.google.com/?cid=18116030197552176309&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1646","5","5","0","4","Basil & Honey","4","LaScala’s FIRE in Center City earns four stars for the pizza alone.  The pizza arrived looking exactly as it should. Wel","marlton@lascalasfire.com","","","","2026-04-28"
"Vetri Cucina","1312 Spruce St, Philadelphia, PA 19107, USA","(215) 732-3478","http://www.vetricucina.com/","https://maps.google.com/?cid=1533780043332392000&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","830","5","5","0","5","Caitlin Keiper","5","Hands down the best meal and dining experience ever. For Christmas, my husband got my friend and I a dinner reservation","vetri@vetricucina.com","","","","2026-04-28"
"Rittenhouse Grill","1701 Locust St, Philadelphia, PA 19103, USA","(215) 772-1701","https://rittenhousegrill.com/","https://maps.google.com/?cid=16932976656403172748&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","669","5","5","0","4","Jacques Hudson","4","Took the Mrs. for a romantic Saturday night dinner. The food was good. The Mrs had the Ribeye and I had the Rittenhouse","contactus@rittenhousegrill.com","","","","2026-04-28"
"Terra Grill","1099 Germantown Ave, Philadelphia, PA 19123, USA","(267) 962-0011","https://www.terragrillrestaurant.com/","https://maps.google.com/?cid=11923486544211428145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.9","21","5","5","0","4","Gilbert Arcilla Jr.","4","Verdict: Try it out!  Pretty decent experience!  The vibe of the place definitely isn’t similar to any of what we have i","info@terragrillrestaurant.com","","","","2026-04-28"
"The Plough & the Stars","123 Chestnut Street Entrance on, N 2nd St, Philadelphia, PA 19106, USA","(215) 733-0300","http://www.ploughstars.com/","https://maps.google.com/?cid=7408985591361259109&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","1827","5","5","0","5","A Zuluaga A","5","Mouth watering food and welcoming atmosphere. The clamp soup was one of the best so far. Staff interactions with costume","info@ploughstars.com","","","","2026-04-28"
"Vedge","1221 Locust St, Philadelphia, PA 19107, USA","(215) 320-7500","http://www.vedgerestaurant.com/","https://maps.google.com/?cid=6676318340807180187&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1740","5","5","0","4","Kira H","4","I went to Vedge for a birthday dinner and noted it in the reservation. The staff was friendly and the food was delicious","contact@vedgerestaurant.com","","","","2026-04-28"
"Dim Sum House By Jane G's - Rittenhouse","1930 Chestnut St, Philadelphia, PA 19103, USA","(215) 563-8800","http://dimsum.house/","https://maps.google.com/?cid=4768910895404698397&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","931","5","5","0","4","Liam S.","4","The food was good. However, there were several issues with the overall experience.  When I placed my order over the phon","info@dimsum.house","","","","2026-04-28"
"Sabrina's Cafe","1804 Callowhill St, Philadelphia, PA 19130, USA","(215) 636-9061","http://www.sabrinascafe.com/","https://maps.google.com/?cid=10736154785507782659&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3944","5","5","0","4","ADG","4","Great brunch spot!! Had the California dream omelette which was fantastic (I could do with a lil less cilantro crema but","info@sabrinascafe.com","","","","2026-04-28"
"Bistro Romano","120 Lombard St, Philadelphia, PA 19147, USA","(215) 925-8880","http://www.bistroromano.com/","https://maps.google.com/?cid=1403210993619009409&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1076","5","5","0","4","Ashley Peterson","4","Really nice service and such a wonderful atmosphere! I went during restaurant week and got the chef tasting menu. I love","info@bistroromano.com","","","","2026-04-28"
"Tokyo Cowboy","135 E Commerce St, San Antonio, TX 78205, USA","(726) 227-4989","https://www.tokyocowboy-tx.com/","https://maps.google.com/?cid=8922166862326854708&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1045","5","5","2","2","Elizabeth Iglesias","2","My husband made reservations for my birthday during lunch. The place is small but has a nice layout, very nicely decorat","user@domain.com","","","",""
"Maverick Texas Brasserie","710 S St Mary's St, San Antonio, TX 78205, USA","(210) 973-6050","http://www.mavericktexas.com/","https://maps.google.com/?cid=7183139252582074487&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","1373","5","5","2","3","Christine Krem","3","Came here for Culinaria Restaurant Week and ordered the Beef Bourgignon, a dish I'd been wanting to try for years. The R","info@mavericktexas.com","","","","2026-04-28"
"Lone Star Cafe","237 Losoya St, San Antonio, TX 78205, USA","(210) 223-9374","http://lonestarcafe.us/","https://maps.google.com/?cid=11590768526346622615&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","3.9","2685","5","5","2","1","Kevin Broome","1","I checked in outside. The guy told me to go to the podium upstairs. When the lady finally got to that podium, she seemed","ed@riverrestaurants.com","","","",""
"Kona Grill - San Antonio at North Star","7400 San Pedro Ave #1255, San Antonio, TX 78216, USA","(210) 998-7601","https://konagrill.com/locations?locations=San-Antonio,78216","https://maps.google.com/?cid=798535669460301893&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","5188","5","5","2","1","Maricela Ocasio","1","I have eaten in before and would recommend definitely but ToGo is horrible. The portions are outrageously smaller $32 fo","info@togrp.com","","","",""
"Ida Claire","7300 Jones Maltsberger Rd, San Antonio, TX 78209, USA","(210) 667-2145","http://ida-claire.com/","https://maps.google.com/?cid=15581900517848024211&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","3890","5","5","1","3","Jarek","3","Food from scratch.  Service and atmosphere: Both were very good. The restaurant is nice and offers many seating options,","info@ida-claire.com","","","","2026-04-28"
"Mi Tierra Cafe y Panaderia","218 Produce Row, San Antonio, TX 78207, USA","(210) 225-1262","https://mitierracafe.com/","https://maps.google.com/?cid=8598934189318908430&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","24748","5","5","1","2","Yazmin Tusa","2","I recently revisited Mi Tierra after about five years, and unfortunately, it’s not the gem it used to be. I was really l","guestservice@lafamiliacortez.com","","","","2026-04-28"
"Four Brothers","112 College St, San Antonio, TX 78205, USA","(210) 518-1063","https://www.omnihotels.com/hotels/san-antonio-la-mansion-del-rio/dining/four-brothers?utm_source=gmblisting&utm_medium=organic","https://maps.google.com/?cid=10908865703276636471&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","525","5","5","1","3","Moe","3","We had a bit of a rocky start here—on our first visit, we asked for a riverfront table, but were told by host or hostess","info@omnihotels.com","","","","2026-04-28"
"Chart House","739 E César E. Chávez Blvd, San Antonio, TX 78205, USA","(210) 223-3101","https://www.chart-house.com/location/chart-house-san-antonio-tx/","https://maps.google.com/?cid=15927867014991219872&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","6698","5","5","1","3","sheree henton","3","So this place has great service and great  Views of course because it’s a tourist attraction but the food… It’s very hit","info@chart-house.com","","","","2026-04-28"
"Corinne San Antonio","555 S Alamo St, San Antonio, TX 78205, USA","(210) 353-8018","https://www.corinnesatx.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=6654602707410603824&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1254","5","5","1","3","Flitter","3","Ordered the fried bread and half chicken. The food was well prepared and friendly staff but not the flavor of food I lik","forms@tambourine.com","","","",""
"Southerleigh Fine Food & Brewery","136 E Grayson St Suite 120, San Antonio, TX 78215, USA","(210) 455-5701","https://www.southerleighatpearl.com/?y_source=1_MTA1NjI1NDkxMC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","https://maps.google.com/?cid=9421338573375328974&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","4281","5","5","1","2","Surbirnaayah","2","This was my second visit to Southerleigh Fine Food & Brewery. The first time I came here, I had a great experience and g","info@southerleighatpearl.com","","","","2026-04-28"
"Bliss Restaurant","926 S Presa St, San Antonio, TX 78210, USA","(210) 225-2547","https://foodisbliss.com/menu/","https://maps.google.com/?cid=14811262503054481313&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1455","5","5","1","3","Ali Hemati","3","We celebrated my birthday at Bliss with the chef’s tasting menu and wine pairing. The 7 course meal was fine overall som","info@foodisbliss.com","","","","2026-04-28"
"Casa Rio","430 E Commerce St, San Antonio, TX 78205, USA","(210) 225-6718","http://www.casario.com/","https://maps.google.com/?cid=2728289186931312478&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","10648","5","5","1","3","A Graham","3","What happened to this iconic San Antonio Mexican restaurant on the Riverwalk? It had been 10+ years since I’d eaten here","user@domain.com","","","",""
"Sugar Factory - San Antonio","849 E Commerce St # 109, San Antonio, TX 78205, USA","(726) 204-2020","http://sanantonio.sugarfactory.com/","https://maps.google.com/?cid=2161207896086103431&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","1715","5","5","1","2","Tawni Kofler","2","I went here for my birthday dinner with my husband and 4 children.  First, I was a little surprised on arrival because f","info@sanantonio.sugarfactory.com","","","","2026-04-28"
"Guillermo's","618 McCullough Ave, San Antonio, TX 78215, USA","(210) 223-5587","http://www.guillermosdowntown.com/","https://maps.google.com/?cid=1877491409024258005&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","3294","5","5","1","1","Judith Pavon","1","SLOW and BAD service. It took us more than one hour to get our food. No refills on my drink. We asked for ranch and Parm","guillermo@guillermosdowntown.com","","","","2026-04-28"
"Margaritaville Restaurant - San Antonio","849 E Commerce St, San Antonio, TX 78205, USA","(210) 973-5911","https://www.margaritavillesanantonio.com/","https://maps.google.com/?cid=10721551682900705568&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4","5162","5","5","1","1","Confidential","1","I didn’t get a chance to eat here, so I can’t review the food.  The service was disappointing. I was greeted politely an","info@margaritavillesanantonio.com","","","","2026-04-28"
"Bubba Gump Shrimp Co.","406 Navarro St, San Antonio, TX 78205, USA","(210) 224-4867","https://www.bubbagump.com/location/bubba-gump-san-antonio-tx/","https://maps.google.com/?cid=10795034700735926421&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","3649","5","5","1","3","Amber Poff","3","Pros: * Amazing location right on the Riverwalk — the scenery can’t be beat * Clean space * Cozy, welcoming lighting  Co","info@bubbagump.com","","","","2026-04-28"
"Mad Dogs British Pub (River Walk)","123 Losoya St #19, San Antonio, TX 78205, USA","(210) 222-0220","https://www.maddogs.net/","https://maps.google.com/?cid=654048027772931410&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","4201","5","5","1","1","David Bruton","1","What a horrible experience. I don't often write 1 star reviews, but I'll make an exception for an experience where I hav","info@maddogs.net","","","","2026-04-28"
"1Watson","111 Soledad St, San Antonio, TX 78205, USA","(210) 222-8300","https://www.1watsonrooftop.com/","https://maps.google.com/?cid=17580169062008053714&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.1","457","5","5","1","1","Preston Mccallister","1","I’m quite literally standing in the restaurant as I type this. The service was fine. Getting my drink, being spoken to n","info@1watsonrooftop.com","","","","2026-04-28"
"Box St. All Day Brunch - Hemisfair","623 Hemisfair Blvd Ste 108, San Antonio, TX 78205, USA","(210) 476-5705","https://boxstallday.com/","https://maps.google.com/?cid=13099310993837623214&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","1760","5","5","1","3","kristin w","3","Overall, my experience was okay. I ordered the chilaquiles and felt like what I got was breakfast nachos - bowl of chips","user@domain.com","","","",""
"Mariachi Bar","218 Produce Row, San Antonio, TX 78207, USA","(210) 225-1262","http://www.mariachibar.com/","https://maps.google.com/?cid=12989266393293682394&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","756","5","5","1","1","Richard Hollon","1","Terrible service here. We sat at the end of the bar next to a couple from Kansas. They started complaining that they had","guestservice@lafamiliacortez.com","","","","2026-04-28"
"The Moon's Daughters","115 Lexington Ave, San Antonio, TX 78205, USA","(210) 942-6032","http://themoonsdaughters.com/","https://maps.google.com/?cid=8114188977735901575&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.3","1477","5","5","0","5","Delexma H","5","This weekend I got to experience this beautiful place. I enjoyed every minute of it. The view is absolutely breathtaking","info@themoonsdaughters.com","","","","2026-04-28"
"Domingo Restaurant","123 N St Mary's St, San Antonio, TX 78205, USA","(210) 404-7516","https://www.domingorestaurant.com/?SEO_id=GMB--R-SATPYPY&y_source=1_Mjg5MTMwOTktNzE1LWxvY2F0aW9uLndlYnNpdGU=","https://maps.google.com/?cid=9419558226313164950&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.7","9206","5","5","0","4","Traveling G's","4","Christmas Dinner at Domingo was a nice treat.  I made reservations for 6:15 and we arrived a little early.  After making","forms@tambourine.com","","","",""
"Boudro's on the Riverwalk","On The Riverwalk Level, 421 E Commerce St, San Antonio, TX 78205, USA","(210) 224-8484","http://www.boudros.com/","https://maps.google.com/?cid=5434842793229321958&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","6629","5","5","0","4","Travelosivi","4","This place is very popular on the riverwalk. A table outdoors has great atmosphere. However, our party of 14 was seated","info@boudros.com","","","","2026-04-28"
"Maria Bonita Restaurant","350 Northaven Dr, San Antonio, TX 78229, USA","(210) 332-5504","http://www.mariabonitatx.com/","https://maps.google.com/?cid=10106134808829999237&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","2951","5","5","0","4","PHJ TEXAN","4","Radio station HIGHLY recommended and here is my opinion.  Out of town, travelled all over the US/International.. Here on","info@mariabonitatx.com","","","","2026-04-28"
"The Sicilian Butcher","5546 N Loop 1604 W Suite 120, San Antonio, TX 78249, USA","(726) 226-3519","https://locations.thesicilianbutcher.com/tx/san-antonio/san-antonio/","https://maps.google.com/?cid=2432843611976280184&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","805","5","5","0","4","Stephanie Wu","4","Great place to grab Italian food with family. Variety of pizza and pasta to share. Spacious with plenty of seating. It i","info@locations.thesicilianbutcher.com","","","","2026-04-28"
"Rita's on the River","River Level, 245 E Commerce St, San Antonio, TX 78205, USA","(210) 227-7482","http://www.ritasontheriver.com/","https://maps.google.com/?cid=902248974909025953&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.6","3955","5","5","0","4","Henry Hoffman","4","Had a couple cocktails, appetizers and early dinner on the Riverwalk with some colleagues. We walked from the hotel alon","info@ritasontheriver.com","","","","2026-04-28"
"Rainforest Cafe","110 E Crockett St, San Antonio, TX 78205, USA","(210) 277-6300","https://www.rainforestcafe.com/location/rainforest-cafe-san-antonio-tx/","https://maps.google.com/?cid=3874926482401094223&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.2","11432","5","5","0","4","Travis Blank","4","I love this place.  They have a very good selection of food and the portions are of good size.  It's a little pricey but","info@rainforestcafe.com","","","","2026-04-28"
"NOLA Restaurant","1101 Broadway Ste 120, San Antonio, TX 78215, USA","(210) 255-8842","http://eatatnola.com/","https://maps.google.com/?cid=813165601024871040&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.4","2826","5","5","0","5","NotEasy ToImpress","5","Stopped by NOLA for brunch in San Antonio and it was a great way to start the day.  We ordered the marinated beef po’boy","hello@whereyatsa.com","","","","2026-04-28"
"Max and Louie's New York Diner","226 W Bitters Rd #126, San Antonio, TX 78216, USA","(210) 483-7600","https://maxandlouies.com/","https://maps.google.com/?cid=12176369677292552898&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.5","6481","5","5","0","5","Ronald Foster","5","Max and Louie’s Diner manages to pull off something special: it feels like a classic New York diner wrapped in unmistaka","info@maxandlouies.com","","","","2026-04-28"
"Dean's Steak & Seafood","431 S Alamo St, San Antonio, TX 78205, USA","(210) 759-7441","https://www.deanssteakandseafood.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing","https://maps.google.com/?cid=5795018966617301270&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA","4.8","1782","5","5","0","5","diana alzeer","5","We had an amazing experience at Dean’s Steak & Seafood, and I truly appreciate how professionally everything was handled","forms@tambourine.com","","","",""
